Time,NO,PM10,PM2.5,AQI
6/17/2021 16:00,2.06,7.81,4.34,18
6/17/2021 17:00,3.58,8.79,4.26,18
6/17/2021 18:00,3.33,8.55,3.82,16
6/17/2021 19:00,3.41,7.35,3.15,13
6/17/2021 20:00,3.48,5.9,2.77,12
6/17/2021 21:00,2.74,5.72,2.49,10
6/17/2021 22:00,5.5,6.13,2.99,12
6/17/2021 23:00,4.42,6.16,3.05,13
6/18/2021 0:00,2.52,6.63,3.27,14
6/18/2021 1:00,1.16,5.95,2.99,12
6/18/2021 2:00,2.29,6.45,3.23,13
6/18/2021 3:00,2.82,7.52,3.62,15
6/18/2021 4:00,5.38,7.6,3.71,15
6/18/2021 5:00,6.51,8.44,4.22,18
6/18/2021 6:00,9.16,8.6,4.57,19
6/18/2021 7:00,12.9,9.12,4.53,19
6/18/2021 8:00,11.9,8.15,4.04,17
6/18/2021 9:00,6.72,22.57,5.81,24
6/18/2021 10:00,3.29,18.82,4.86,20
6/18/2021 11:00,3.1,8.25,3.15,13
6/18/2021 12:00,3.55,8.15,3.34,14
6/18/2021 13:00,4.62,11.68,4.56,19
6/18/2021 14:00,3.79,15.24,5.79,24
6/18/2021 15:00,4.7,21.87,8.09,34
6/18/2021 16:00,3.15,18.43,7.62,32
6/18/2021 17:00,5.4,16.75,7.88,33
6/18/2021 18:00,4.28,13.17,7.68,32
6/18/2021 19:00,11.44,13.78,7.72,32
6/18/2021 20:00,11.88,13.51,7.63,32
6/18/2021 21:00,14.63,12.53,7.65,32
6/18/2021 22:00,16.09,13.02,7.83,33
6/18/2021 23:00,38.28,19.12,11.41,48
6/19/2021 0:00,32.82,22.87,16.15,60
6/19/2021 1:00,34.66,16.83,12.06,51
6/19/2021 2:00,31.91,19.35,12.44,52
6/19/2021 3:00,40.19,24.12,15.73,59
6/19/2021 4:00,38.31,22.79,15.8,59
6/19/2021 5:00,39.53,23.28,15.45,58
6/19/2021 6:00,35.59,18.68,9.94,41
6/19/2021 7:00,31.29,20.37,13.88,55
6/19/2021 8:00,34.34,18.24,12.24,52
6/19/2021 9:00,6.41,10.17,5.17,22
6/19/2021 10:00,6.69,9,4.59,19
6/19/2021 11:00,4.25,9.47,5.04,21
6/19/2021 12:00,4.31,10.16,5.14,21
6/19/2021 13:00,5.12,11.7,4.91,20
6/19/2021 14:00,3.38,10.16,4.73,20
6/19/2021 15:00,3.16,10.17,4.56,19
6/19/2021 16:00,2.14,8.83,4.14,17
6/19/2021 17:00,2.22,9.34,5.19,22
6/19/2021 18:00,4.04,12.14,6.91,29
6/19/2021 19:00,6.98,12.56,7.59,32
6/19/2021 20:00,5.79,13.22,8.48,35
6/19/2021 21:00,4.74,13.76,9.2,38
6/19/2021 22:00,3.38,13.52,9.68,40
6/19/2021 23:00,5.08,13.64,10.76,45
6/20/2021 0:00,11.75,13.92,11.73,49
6/20/2021 1:00,14.66,14.85,12.01,51
6/20/2021 2:00,14.08,12.56,10.49,44
6/20/2021 3:00,7.94,12.68,9.87,41
6/20/2021 4:00,6.66,11.53,9.7,40
6/20/2021 5:00,12.12,14.59,11.77,49
6/20/2021 6:00,19.43,15.82,13.26,54
6/20/2021 7:00,11.43,11.96,9.71,40
6/20/2021 8:00,8.59,10.03,7.66,32
6/20/2021 9:00,16.85,9.36,6.74,28
6/20/2021 10:00,16.13,11.24,7.99,33
6/20/2021 11:00,6.29,10.99,7.98,33
6/20/2021 12:00,2.2,11.17,7.15,30
6/20/2021 13:00,1.77,9.87,6.11,25
6/20/2021 14:00,2.56,9.8,5.7,24
6/20/2021 15:00,2.34,9.23,5.69,24
6/20/2021 16:00,2.21,9.63,6.88,29
6/20/2021 17:00,1.9,10.59,7.05,29
6/20/2021 18:00,1.44,7.32,5.27,22
6/20/2021 19:00,1.9,6.26,4.18,17
6/20/2021 20:00,2,7.8,5,21
6/20/2021 21:00,3.07,7.33,5.29,22
6/20/2021 22:00,7.57,6.69,4.92,20
6/20/2021 23:00,9.57,7.34,5.1,21
6/21/2021 0:00,9.94,9.82,6.99,29
6/21/2021 1:00,5.44,12.45,8.07,34
6/21/2021 2:00,2.01,9.31,5.64,24
6/21/2021 3:00,0.64,7.55,4.36,18
6/21/2021 4:00,0.46,7.74,4.2,18
6/21/2021 5:00,1.84,7.39,3.86,16
6/21/2021 6:00,0.91,7.74,3.56,15
6/21/2021 7:00,4.32,8.63,4.01,17
6/21/2021 8:00,6.99,10.31,4.99,21
6/21/2021 9:00,7.91,12.36,6.06,25
6/21/2021 10:00,4.64,17.91,7.19,30
6/21/2021 11:00,2.97,17.02,7.03,29
6/21/2021 12:00,3.49,20.7,7.48,31
6/21/2021 13:00,2.53,21.96,9.22,38
6/21/2021 14:00,2.87,18.19,8.91,37
6/21/2021 15:00,2.77,19.38,9.96,42
6/21/2021 16:00,3.07,19.95,10.8,45
6/21/2021 17:00,2.75,20.65,12.04,51
6/21/2021 18:00,2.49,20.93,12.97,53
6/21/2021 19:00,3.15,18.85,12.85,53
6/21/2021 20:00,3.16,19.06,13.37,54
6/21/2021 21:00,4.4,17.85,11.9,50
6/21/2021 22:00,9.04,17.24,11.33,47
6/21/2021 23:00,6.41,16.79,11.52,48
6/22/2021 0:00,4.64,15.75,11.53,48
6/22/2021 1:00,3.49,17.35,12.79,53
6/22/2021 2:00,2.05,17.46,13.18,53
6/22/2021 3:00,3.11,18.73,13.82,55
6/22/2021 4:00,10.47,17.74,13.5,54
6/22/2021 5:00,11.66,19.81,14.58,56
6/22/2021 6:00,14.39,17.78,13.25,54
6/22/2021 7:00,8.21,17.12,12.6,52
6/22/2021 8:00,8.4,19.29,13.11,53
6/22/2021 9:00,10.54,22.65,13.91,55
6/22/2021 10:00,3.68,20.27,13.73,55
6/22/2021 11:00,1.49,16.8,12.57,52
6/22/2021 12:00,1.27,16.09,11.63,48
6/22/2021 13:00,0.79,14.92,10.61,44
6/22/2021 14:00,1.07,15.47,11.68,49
6/22/2021 15:00,0.92,18.08,12.81,53
6/22/2021 16:00,2.14,19.35,13.67,54
6/22/2021 17:00,2.33,19.53,13.55,54
6/22/2021 18:00,3.47,19.21,12.92,53
6/22/2021 19:00,4.67,18.34,11.5,48
6/22/2021 20:00,6.68,13.35,7.51,31
6/22/2021 21:00,5.97,8.23,5.62,23
6/22/2021 22:00,6.11,7.41,5.44,23
6/22/2021 23:00,8.58,7.15,5.78,24
6/23/2021 0:00,3.93,6.25,4.92,20
6/23/2021 1:00,2.85,6.11,4.63,19
6/23/2021 2:00,2.91,5.18,4.28,18
6/23/2021 3:00,1.34,4.43,3.76,16
6/23/2021 4:00,0.55,3.08,2.26,9
6/23/2021 5:00,1.07,1.51,1.06,4
6/23/2021 6:00,5.18,2.17,0.97,4
6/23/2021 7:00,12.82,2.43,1.07,4
6/23/2021 8:00,19.84,3.57,1.08,5
6/23/2021 9:00,16.98,5.18,1.34,6
6/23/2021 10:00,13.27,5.82,1.43,6
6/23/2021 11:00,9.5,3.69,1.24,5
6/23/2021 12:00,8.59,4.19,2.12,9
6/23/2021 13:00,6.27,4.15,2.65,11
6/23/2021 14:00,7,4.08,3.13,13
6/23/2021 15:00,7.32,4.7,3.53,15
6/23/2021 16:00,9.29,7.7,6.01,25
6/23/2021 17:00,9.56,9.57,6.72,28
6/23/2021 18:00,10.47,9.87,5.71,24
6/23/2021 19:00,10.26,11.56,5.95,25
6/23/2021 20:00,8.86,10.31,6.23,26
6/23/2021 21:00,12,12.98,7.9,33
6/23/2021 22:00,12.91,14.34,8.32,35
6/23/2021 23:00,14.84,13.8,8.4,35
6/24/2021 0:00,13.13,19.17,11.08,46
6/24/2021 1:00,14.16,15.69,10.81,45
6/24/2021 2:00,8.88,14.11,8.7,36
6/24/2021 3:00,3.19,14.24,9.8,41
6/24/2021 4:00,3.13,15.99,12.1,51
6/24/2021 5:00,3.15,18.97,15.54,58
6/24/2021 6:00,5.03,23.29,19.64,67
6/24/2021 7:00,8.51,23.77,20.19,68
6/24/2021 8:00,6.19,18.95,15.38,58
6/24/2021 9:00,6.1,12.37,8.78,37
6/24/2021 10:00,4.46,13.79,9.12,38
6/24/2021 11:00,2.9,13.51,8.53,36
6/24/2021 12:00,2.85,12.59,7.81,33
6/24/2021 13:00,3.48,11.87,7.25,30
6/24/2021 14:00,3.23,11.58,7.5,31
6/24/2021 15:00,4.88,10.87,6.58,27
6/24/2021 16:00,3.77,8.2,3.93,16
6/24/2021 17:00,6.55,6.14,2.4,10
6/24/2021 18:00,6.52,4.7,2.23,9
6/24/2021 19:00,6.05,4.11,1.8,8
6/24/2021 20:00,8.42,3.3,1.41,6
6/24/2021 21:00,5.58,3.23,1.98,8
6/24/2021 22:00,4.16,3.55,1.83,8
6/24/2021 23:00,5.37,3.93,2.28,10
6/25/2021 0:00,0.2,4.89,2.95,12
6/25/2021 1:00,0.34,4.82,3.09,13
6/25/2021 2:00,-0.13,5.07,3.11,13
6/25/2021 3:00,-1.05,6.75,3.37,14
6/25/2021 4:00,-0.81,6.12,3.1,13
6/25/2021 5:00,-0.85,5.95,3.1,13
6/25/2021 6:00,1.22,6.93,3.3,14
6/25/2021 7:00,3.7,7.35,3.59,15
6/25/2021 8:00,6.17,9.65,4.39,18
6/25/2021 9:00,6.31,8.84,4.5,19
6/25/2021 10:00,4.8,8.4,4.23,18
6/25/2021 11:00,5.23,9.46,4.13,17
6/25/2021 12:00,7.64,8.94,3.81,16
6/25/2021 13:00,8.62,8.56,3.52,15
6/25/2021 14:00,7.29,4.37,2.22,9
6/25/2021 15:00,8.8,6.4,2.41,10
6/25/2021 16:00,6.74,6.04,2.42,10
6/25/2021 17:00,7.28,5.21,2.5,10
6/25/2021 18:00,10.96,6.05,2.81,12
6/25/2021 19:00,11.83,6.23,2.78,12
6/25/2021 20:00,14.83,5.86,3.06,13
6/25/2021 21:00,14.32,5.68,3.54,15
6/25/2021 22:00,28.56,8.95,5.27,22
6/25/2021 23:00,17.57,9.39,5.19,22
6/26/2021 0:00,7.62,7.7,4.28,18
6/26/2021 1:00,6.28,6.89,3.98,17
6/26/2021 2:00,8.73,8.16,4.62,19
6/26/2021 3:00,10.61,8.51,5.06,21
6/26/2021 4:00,9.03,9.27,4.98,21
6/26/2021 5:00,8.62,8.88,5.03,21
6/26/2021 6:00,9.27,7.95,4.05,17
6/26/2021 7:00,6.41,6.11,2.76,12
6/26/2021 8:00,6.41,5.48,2.37,10
6/26/2021 9:00,6.91,5.01,2.29,10
6/26/2021 10:00,4.43,4.02,1.85,8
6/26/2021 11:00,2.81,4.94,1.98,8
6/26/2021 12:00,3.65,5.13,2.13,9
6/26/2021 13:00,3.68,5.38,2.29,10
6/26/2021 14:00,4.68,4.74,2.29,10
6/26/2021 15:00,4.11,4.08,2.04,8
6/26/2021 16:00,3.26,4.42,1.89,8
6/26/2021 17:00,2.35,3.55,1.71,7
6/26/2021 18:00,2.34,3.45,1.75,7
6/26/2021 19:00,2.98,4.21,2.08,9
6/26/2021 20:00,3.21,3.96,2.23,9
6/26/2021 21:00,3.46,3.72,2.12,9
6/26/2021 22:00,5.23,5.07,2.97,12
6/26/2021 23:00,9.78,7.79,5.05,21
6/27/2021 0:00,10.83,8.44,5.28,22
6/27/2021 1:00,7.44,8.39,5.18,22
6/27/2021 2:00,6.62,8.82,5.54,23
6/27/2021 3:00,3.54,7.88,5.2,22
6/27/2021 4:00,4.1,7.77,5.14,21
6/27/2021 5:00,10.15,7.91,5.66,24
6/27/2021 6:00,7.67,9.52,6.7,28
6/27/2021 7:00,6.76,9.13,5.95,25
6/27/2021 8:00,4.5,7.47,5.09,21
6/27/2021 9:00,3.28,6.59,4.45,19
6/27/2021 10:00,1.76,6.68,4.3,18
6/27/2021 11:00,1.38,6.38,3.75,16
6/27/2021 12:00,1.33,5.08,3.45,14
6/27/2021 13:00,2.15,5.06,3.19,13
6/27/2021 14:00,1.19,4.14,2.7,11
6/27/2021 15:00,1.29,6.23,4.1,17
6/27/2021 16:00,1.32,6.39,4.32,18
6/27/2021 17:00,0.93,4.01,2.4,10
6/27/2021 18:00,0.77,2.49,1.57,7
6/27/2021 19:00,1.17,2.44,1.47,6
6/27/2021 20:00,1.78,2.2,1.24,5
6/27/2021 21:00,2.62,2.2,1.47,6
6/27/2021 22:00,4.9,4.61,3.19,13
6/27/2021 23:00,6.08,7.31,5.33,22
6/28/2021 0:00,5.73,10.73,7.53,31
6/28/2021 1:00,3.23,9.45,7.17,30
6/28/2021 2:00,2.63,9.38,6.82,28
6/28/2021 3:00,5.6,8.74,6.49,27
6/28/2021 4:00,6.82,9.26,6.69,28
6/28/2021 5:00,3.59,7.55,5.45,23
6/28/2021 6:00,9.23,7.13,5.4,23
6/28/2021 7:00,18.94,8.35,6.05,25
6/28/2021 8:00,22.49,8.67,5.81,24
6/28/2021 9:00,15.27,7.36,4.62,19
6/28/2021 10:00,12.13,10.91,4.66,19
6/28/2021 11:00,9.01,10.76,4.43,18
6/28/2021 12:00,11.37,12.34,4.77,20
6/28/2021 13:00,12.11,14.9,5.3,22
6/28/2021 14:00,7.4,12.37,5.43,23
6/28/2021 15:00,4.03,8.28,4.85,20
6/28/2021 16:00,4.33,8.41,4.37,18
6/28/2021 17:00,14.13,14.59,5.92,25
6/28/2021 18:00,14.06,11.29,5.46,23
6/28/2021 19:00,20.93,10.84,5.83,24
6/28/2021 20:00,19.11,9.34,5.28,22
6/28/2021 21:00,12.43,8.24,4.29,18
6/28/2021 22:00,44.57,11.64,5.82,24
6/28/2021 23:00,21.1,10.2,6,25
6/29/2021 0:00,16.74,9.79,5.84,24
6/29/2021 1:00,10.66,10.73,6.66,28
6/29/2021 2:00,14.51,15.92,11.82,49
6/29/2021 3:00,6.27,14.94,10.86,45
6/29/2021 4:00,1.73,15.8,11.92,50
6/29/2021 5:00,1.99,15.79,12.25,52
6/29/2021 6:00,4.07,16.38,12.44,52
6/29/2021 7:00,7.09,16.61,12.17,51
6/29/2021 8:00,7.04,17.01,12.13,51
6/29/2021 9:00,7.49,17.16,12.1,51
6/29/2021 10:00,6.61,16.6,11.54,48
6/29/2021 11:00,4.82,16.78,10.87,45
6/29/2021 12:00,4.44,16.41,10.54,44
6/29/2021 13:00,4.69,15.37,10.23,43
6/29/2021 14:00,5.55,16.44,10.47,44
6/29/2021 15:00,3.81,14.35,9.4,39
6/29/2021 16:00,5.8,15.96,9.76,41
6/29/2021 17:00,24.34,22.84,11.83,49
6/29/2021 18:00,24.66,21.01,11.39,47
6/29/2021 19:00,33.46,19.71,11.59,48
6/29/2021 20:00,29.67,17.65,12.42,52
6/29/2021 21:00,15.64,17.09,11.8,49
6/29/2021 22:00,28.62,20.45,14.16,56
6/29/2021 23:00,17.43,17.37,12.15,51
6/30/2021 0:00,14.72,13.48,9.77,41
6/30/2021 1:00,22.06,13.9,10.19,42
6/30/2021 2:00,15.92,16.68,11.09,46
6/30/2021 3:00,5.55,15.49,10.74,45
6/30/2021 4:00,2.86,13.25,10,42
6/30/2021 5:00,2.78,13.31,10.31,43
6/30/2021 6:00,4.3,12,9.27,39
6/30/2021 7:00,10.13,11.4,9.22,38
6/30/2021 8:00,11.41,11.37,8.73,36
6/30/2021 9:00,9.82,12.42,9.33,39
6/30/2021 10:00,7.84,14.75,10.05,42
6/30/2021 11:00,5.32,11.59,8.74,36
6/30/2021 12:00,4.88,14.31,9.88,41
6/30/2021 13:00,4.05,14.21,9.99,42
6/30/2021 14:00,3.39,15.53,10.05,42
6/30/2021 15:00,3.88,17.23,10.26,43
6/30/2021 16:00,4.83,16.37,9.69,40
6/30/2021 17:00,12.02,19.08,11.99,50
6/30/2021 18:00,13.55,17.71,12.95,53
6/30/2021 19:00,19.16,18.56,13.62,54
6/30/2021 20:00,19.66,18.79,14.05,55
6/30/2021 21:00,16.67,19.09,13.75,55
6/30/2021 22:00,20.93,16.89,12.54,52
6/30/2021 23:00,28.75,17.44,13.09,53
7/1/2021 0:00,24.07,17.58,13.88,55
7/1/2021 1:00,20.62,18.07,14.51,56
7/1/2021 2:00,20.48,18.95,15.51,58
7/1/2021 3:00,13.01,19,15.74,59
7/1/2021 4:00,8.18,18.22,15.42,58
7/1/2021 5:00,9.23,20.95,17.97,64
7/1/2021 6:00,21.06,31.39,23.82,76
7/1/2021 7:00,23.03,30.99,24.61,77
7/1/2021 8:00,20.08,21.48,19.04,66
7/1/2021 9:00,31.74,23.44,20.12,68
7/1/2021 10:00,36.56,32.04,21.9,72
7/1/2021 11:00,32.98,32.48,23.5,75
7/1/2021 12:00,36.78,33.87,23.67,75
7/1/2021 13:00,26.89,28.3,20.69,69
7/1/2021 14:00,26.14,28.59,21.12,70
7/1/2021 15:00,25.95,30.32,21.08,70
7/1/2021 16:00,29.64,29.58,19.93,68
7/1/2021 17:00,15.83,24.58,18.52,65
7/1/2021 18:00,15.34,21.33,14.82,57
7/1/2021 19:00,13.49,20.38,15.37,58
7/1/2021 20:00,27,19.54,13.86,55
7/1/2021 21:00,32.77,20.16,15.14,58
7/1/2021 22:00,32.42,20.82,16.46,60
7/1/2021 23:00,27.12,18.19,15.89,59
7/2/2021 0:00,14.1,15.52,13.46,54
7/2/2021 1:00,17.03,17.86,14.68,57
7/2/2021 2:00,2.92,14,10.04,42
7/2/2021 3:00,8.01,11.05,8.77,37
7/2/2021 4:00,9.05,9.94,7.53,31
7/2/2021 5:00,13.56,8.9,7.06,29
7/2/2021 6:00,15.35,9.7,6.86,29
7/2/2021 7:00,11.81,11.44,8.8,37
7/2/2021 8:00,13.33,14.24,9.28,39
7/2/2021 9:00,10.91,14.06,9.23,38
7/2/2021 10:00,10.55,16.17,9.96,42
7/2/2021 11:00,12.89,19.54,11.16,47
7/2/2021 12:00,14.93,21.16,12.31,52
7/2/2021 13:00,14.08,23.2,13.53,54
7/2/2021 14:00,7.51,18.73,12.78,53
7/2/2021 15:00,10.26,20.55,13.5,54
7/2/2021 16:00,10.62,17.25,9.68,40
7/2/2021 17:00,10.66,16.79,9.94,41
7/2/2021 18:00,8.93,16.47,6.46,27
7/2/2021 19:00,6.49,10.74,3.96,16
7/2/2021 20:00,5.59,5.69,2.93,12
7/2/2021 21:00,6.75,7.9,4.55,19
7/2/2021 22:00,6.44,8.6,4.94,21
7/2/2021 23:00,7.25,9.74,5.67,24
7/3/2021 0:00,5.96,11.36,5.44,23
7/3/2021 1:00,10.94,11.53,6.13,26
7/3/2021 2:00,10.83,8.86,5.83,24
7/3/2021 3:00,11.14,9.04,6.23,26
7/3/2021 4:00,11.28,10.1,6.35,26
7/3/2021 5:00,5.12,7.64,5.42,23
7/3/2021 6:00,2.62,8.01,5.91,25
7/3/2021 7:00,1.98,7.9,6.62,28
7/3/2021 8:00,2.64,5.35,4.51,19
7/3/2021 9:00,3.08,6.47,5.37,22
7/3/2021 10:00,5.2,9.22,6.51,27
7/3/2021 11:00,12.51,9.51,6.91,29
7/3/2021 12:00,10.73,10.22,7.87,33
7/3/2021 13:00,4.15,6.34,4.75,20
7/3/2021 14:00,4.89,4.08,2.83,12
7/3/2021 15:00,5.89,5.73,4.8,20
7/3/2021 16:00,8.6,7.49,6.59,27
7/3/2021 17:00,8.97,10.27,8.46,35
7/3/2021 18:00,8.33,9.01,6.53,27
7/3/2021 19:00,2.3,5.29,3.25,14
7/3/2021 20:00,2.8,7.02,4.27,18
7/3/2021 21:00,3.12,7.07,4.86,20
7/3/2021 22:00,3.3,5.35,3.77,16
7/3/2021 23:00,3.45,4.86,3.54,15
7/4/2021 0:00,1.02,3.46,2.2,9
7/4/2021 1:00,1.84,3.63,2.98,12
7/4/2021 2:00,-0.03,2.33,1.55,6
7/4/2021 3:00,0.15,3.14,2.36,10
7/4/2021 4:00,3.08,3.74,2.89,12
7/4/2021 5:00,8.78,4.23,2.89,12
7/4/2021 6:00,-0.22,2.81,1.82,8
7/4/2021 7:00,-0.21,4.21,2.9,12
7/4/2021 8:00,0.1,6.14,4.41,18
7/4/2021 9:00,0.05,5.69,3.8,16
7/4/2021 10:00,-0.18,4.22,3.01,13
7/4/2021 11:00,-0.39,3.78,2.68,11
7/4/2021 12:00,-0.18,3.95,2.64,11
7/4/2021 13:00,0.3,4.73,3.22,13
7/4/2021 14:00,1.98,6.93,3.64,15
7/4/2021 15:00,0.95,2.38,1.7,7
7/4/2021 16:00,3.56,3.94,1.96,8
7/4/2021 17:00,2.55,3.18,1.67,7
7/4/2021 18:00,4.58,3.69,1.84,8
7/4/2021 19:00,7.13,4.93,2.35,10
7/4/2021 20:00,8.55,4.48,2.05,9
7/4/2021 21:00,3.76,3.28,2.08,9
7/4/2021 22:00,2.22,5.22,2.93,12
7/4/2021 23:00,2.08,4.73,2.8,12
7/5/2021 0:00,1.81,4.2,2.8,12
7/5/2021 1:00,1.57,10.56,7.08,30
7/5/2021 2:00,0.71,16.68,11.23,47
7/5/2021 3:00,-0.1,5.44,2.79,12
7/5/2021 4:00,-0.43,8.92,4.1,17
7/5/2021 5:00,0.41,11.24,4.96,21
7/5/2021 6:00,2.85,12.72,5.73,24
7/5/2021 7:00,5.52,12.29,5.52,23
7/5/2021 8:00,7.66,11.06,5.21,22
7/5/2021 9:00,6.11,10.46,4.95,21
7/5/2021 10:00,4.31,10.26,4.84,20
7/5/2021 11:00,2.85,10.5,4.54,19
7/5/2021 12:00,2.35,8.56,3.63,15
7/5/2021 13:00,2.82,10.17,3.78,16
7/5/2021 14:00,3.27,9.13,3.07,13
7/5/2021 15:00,3.02,8.17,3.13,13
7/5/2021 16:00,2.45,5.38,2.52,10
7/5/2021 17:00,3.25,8.52,3.33,14
7/5/2021 18:00,4.12,10,3.91,16
7/5/2021 19:00,3.7,8.97,3.91,16
7/5/2021 20:00,3.08,7.6,3.98,17
7/5/2021 21:00,3.4,6.43,3.45,14
7/5/2021 22:00,6.13,6.2,3.66,15
7/5/2021 23:00,5,8.25,4.63,19
7/6/2021 0:00,4.38,8.91,5.16,22
7/6/2021 1:00,3.33,8.24,4.45,19
7/6/2021 2:00,2.78,7.39,4.52,19
7/6/2021 3:00,6.4,7.17,4.42,18
7/6/2021 4:00,4.39,7.29,4.29,18
7/6/2021 5:00,6.36,6.01,4.24,18
7/6/2021 6:00,13.88,7.35,4.48,19
7/6/2021 7:00,7.47,6.51,3.66,15
7/6/2021 8:00,5.05,4.46,2.26,9
7/6/2021 9:00,9.25,5.46,2.21,9
7/6/2021 10:00,4.39,4.38,1.46,6
7/6/2021 11:00,4.39,3,0.83,3
7/6/2021 12:00,7.43,4.09,1.13,5
7/6/2021 13:00,9.72,3.11,1.24,5
7/6/2021 14:00,11.07,3.62,2.28,10
7/6/2021 15:00,11.04,3.21,1.82,8
7/6/2021 16:00,11.87,4.03,2.33,10
7/6/2021 17:00,18.96,3.94,2.54,11
7/6/2021 18:00,14.67,4.92,3.01,13
7/6/2021 19:00,9.31,5.43,3.47,14
7/6/2021 20:00,8.35,4,2.41,10
7/6/2021 21:00,6.52,4.19,2.42,10
7/6/2021 22:00,4.22,4.65,2.99,12
7/6/2021 23:00,9.19,4.22,2.19,9
7/7/2021 0:00,10.22,4.66,2.38,10
7/7/2021 1:00,10.19,5.46,2.66,11
7/7/2021 2:00,3.18,6.51,2.75,11
7/7/2021 3:00,0.56,5.64,2.27,9
7/7/2021 4:00,0.5,7.56,2.88,12
7/7/2021 5:00,0.64,8.28,3.16,13
7/7/2021 6:00,9.82,6.77,2.6,11
7/7/2021 7:00,13.54,4.99,2.21,9
7/7/2021 8:00,10.7,6.59,3.26,14
7/7/2021 9:00,14.67,10.25,5.55,23
7/7/2021 10:00,12.8,12.08,7.3,30
7/7/2021 11:00,6.34,12.48,8.7,36
7/7/2021 12:00,6.56,11.74,7.49,31
7/7/2021 12:01,0,0,0,0
7/7/2021 13:01,0,0,0,0
7/7/2021 14:00,-1.62,9.61,6.19,26
7/7/2021 15:00,2.32,11.08,7.85,33
7/7/2021 16:00,2.78,7.57,4.83,20
7/7/2021 17:00,5.5,7.71,4.24,18
7/7/2021 18:00,4.85,7.01,3.95,16
7/7/2021 19:00,4.21,6.86,4.46,19
7/7/2021 20:00,4.57,7.12,4.14,17
7/7/2021 21:00,5.02,6.15,3.87,16
7/7/2021 22:00,5.54,5.22,3.16,13
7/7/2021 23:00,7.45,5.6,3.67,15
7/8/2021 0:00,4.98,5.6,3.92,16
7/8/2021 1:00,5.71,7.62,4.51,19
7/8/2021 2:00,2.16,6.18,3.95,16
7/8/2021 3:00,2.16,5.22,3.63,15
7/8/2021 4:00,2.24,5.66,4.23,18
7/8/2021 5:00,1.47,6.51,4.72,20
7/8/2021 6:00,2.37,7,5.37,22
7/8/2021 7:00,3.81,9,6.26,26
7/8/2021 8:00,4.34,5.63,3.86,16
7/8/2021 9:00,6.77,2.95,2.03,8
7/8/2021 10:00,10.1,5.38,3.5,15
7/8/2021 11:00,7.84,4.09,2.79,12
7/8/2021 12:00,6.83,4.64,2.63,11
7/8/2021 13:00,4.74,3.64,2.42,10
7/8/2021 14:00,4.23,6.53,3.57,15
7/8/2021 15:00,6.51,6.51,3.34,14
7/8/2021 16:00,6.23,6.49,3.83,16
7/8/2021 17:00,7.43,7.97,3.98,17
7/8/2021 18:00,8.85,7.99,4.01,17
7/8/2021 19:00,8.93,8.71,4.4,18
7/8/2021 20:00,11.38,8.18,4.57,19
7/8/2021 21:00,11.34,7.68,4.84,20
7/8/2021 22:00,12.74,7.99,5.72,24
7/8/2021 23:00,10.23,7,4.67,19
7/9/2021 0:00,11.3,11.79,7.4,31
7/9/2021 1:00,7.07,8.38,5.54,23
7/9/2021 2:00,15.69,9.58,6.12,26
7/9/2021 3:00,21.69,10.91,7.51,31
7/9/2021 4:00,11.56,12.68,7.6,32
7/9/2021 5:00,18.27,12.05,6.9,29
7/9/2021 6:00,17.55,11.08,6.91,29
7/9/2021 7:00,9.3,9.67,5.65,24
7/9/2021 8:00,12.13,8.56,5.16,22
7/9/2021 9:00,10.16,10.98,5.73,24
7/9/2021 10:00,9.41,9.32,4.83,20
7/9/2021 11:00,6.32,8.62,3.66,15
7/9/2021 12:00,11.02,9.85,3.47,14
7/9/2021 13:00,11.9,11.76,2.95,12
7/9/2021 14:00,7.53,6.51,3.13,13
7/9/2021 15:00,7.88,9.08,3.04,13
7/9/2021 16:00,9.05,7.83,2.95,12
7/9/2021 17:00,8.03,5.22,2.69,11
7/9/2021 18:00,7.77,4.81,2.42,10
7/9/2021 19:00,5.9,3.78,2.38,10
7/9/2021 20:00,5.64,3.82,2.04,8
7/9/2021 21:00,7.61,4.46,2.26,9
7/9/2021 22:00,5.81,3.06,1.84,8
7/9/2021 23:00,5.35,1.95,1.34,6
7/10/2021 0:00,10.15,3.8,2.63,11
7/10/2021 1:00,14.32,4.61,2.95,12
7/10/2021 2:00,7.91,3.8,2.49,10
7/10/2021 3:00,1.11,4.78,3.22,13
7/10/2021 4:00,0.55,3.77,2.73,11
7/10/2021 5:00,1.5,4.79,3.12,13
7/10/2021 6:00,1.88,5.33,3.23,13
7/10/2021 7:00,4.93,5.53,3.07,13
7/10/2021 8:00,5.82,5.94,3.24,14
7/10/2021 9:00,7.11,5.12,2.95,12
7/10/2021 10:00,7.32,5.25,2.94,12
7/10/2021 11:00,4.69,5.24,2.96,12
7/10/2021 12:00,4.52,5.06,3.26,14
7/10/2021 13:00,3.32,5.43,3.23,13
7/10/2021 14:00,8.47,5.7,3.33,14
7/10/2021 15:00,11.04,6.39,4.04,17
7/10/2021 16:00,10.44,6.02,4.19,17
7/10/2021 17:00,12.23,6.44,4.37,18
7/10/2021 18:00,14.19,6.3,4.11,17
7/10/2021 19:00,19.5,6.46,4.61,19
7/10/2021 20:00,23.31,6.81,4.47,19
7/10/2021 21:00,20.22,7.02,4.69,20
7/10/2021 22:00,19.59,6.85,4.61,19
